사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202405,7호선,내방,10,0,2618,2154,8422,14915,19569,27108,29660,77981,23337,47063,18297,21966,17393,17287,19232,17954,20599,20204,21263,18065,23161,19357,29338,20163,43714,26050,67021,32533,29273,21394,20144,14197,19277,12755,13752,10924,5214,7120,893,3379,1,195,0,0,0,0,20240603
202405,7호선,노원,45,0,8430,4037,21415,9961,53702,28151,69995,57741,45780,53757,39023,38899,40340,40379,45167,43087,45541,47360,45441,46937,49296,52115,52123,58346,55198,65608,61732,86289,40941,67556,38004,38084,30439,33085,27896,28146,13617,17804,2763,5556,0,0,0,1,0,0,20240603
202405,7호선,논현,10,0,2962,1252,4794,17829,9275,42181,14177,104806,13029,88439,12816,35483,13985,23003,16181,22347,18245,24544,22443,22158,27406,20584,33809,23571,60221,28120,97944,34426,53124,20006,36205,12174,37555,10651,35110,8326,17354,6192,3144,2979,0,0,0,0,0,0,20240603
202405,7호선,대림(구로구청),54,3,13658,862,8593,4108,17131,8271,23809,19684,18745,15563,14749,19608,14388,20654,16060,17131,18346,17347,18983,17094,18952,17700,20141,19746,20540,25880,20772,24514,14188,16953,11339,12738,9147,14410,7336,11890,3756,5727,463,1438,0,1,0,0,0,0,20240603
202405,7호선,도봉산,102,1,6200,1143,19494,5583,50374,10209,40916,17788,23222,19414,15427,17976,14617,14934,14298,14254,14388,15044,13632,14432,14457,16727,16919,20181,14920,24688,13611,37833,8310,38143,4931,24191,3492,20941,3128,18268,982,12469,140,5405,0,93,0,0,0,0,20240603
202405,7호선,마들,13,1,11745,1315,27785,3452,65626,8485,63462,12263,34230,10872,24646,10322,22402,11634,23716,14049,20217,15555,17308,17347,17815,21972,17421,26206,15438,31340,13597,47801,8964,46851,6603,26910,4493,23866,3571,22394,1478,14271,206,4633,0,0,0,0,0,0,20240603
202405,7호선,먹골,18,0,8039,720,14427,3442,35598,6392,44922,16359,26479,11856,18659,10976,16998,13260,18660,14429,18141,15284,16754,15713,17796,19104,18420,23779,17985,28034,19249,39082,13048,33448,10116,20329,8677,18689,5973,16653,2620,10684,420,3336,0,160,0,0,0,0,20240603
202405,7호선,면목,104,0,14720,876,24662,5658,58084,9469,73087,34095,41960,16603,27562,16295,24496,15334,24988,20028,24267,18536,20656,20259,23911,26157,27185,32505,23311,38389,22547,55269,17236,48287,10684,29220,8463,26511,6062,25432,2946,13835,493,4903,0,7,0,0,0,0,20240603
202405,7호선,반포,1,0,1056,1456,3271,16746,9708,12604,13201,18939,9458,16511,7537,10810,7576,11315,9086,10699,9846,10841,10576,10021,13304,10007,21090,10869,21125,11371,19162,12759,13555,8168,10555,5544,10535,4920,7635,4740,2457,2904,355,948,0,0,0,0,0,0,20240603
202405,7호선,보라매,16,1,4260,739,6920,3117,17797,9486,25697,22034,16499,10843,10772,9153,9811,9067,10780,9371,11103,9636,10749,9511,11318,11040,12739,12938,13797,17106,17937,24596,8132,17831,7326,11497,6735,10862,5845,9895,2252,6255,448,2409,0,101,0,0,0,0,20240603
202405,7호선,부평구청,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240603
202405,7호선,사가정,12,0,13134,1698,25260,7817,56715,12019,72255,27985,44093,18337,29672,16895,26057,17618,27218,20567,25213,22299,22664,22631,23645,29207,25875,34769,26375,44383,25277,65162,19169,53254,14050,31888,11458,30328,8795,25512,4629,14039,841,4993,0,1,0,0,0,0,20240603
202405,7호선,상도,7,2,6196,1465,13552,5154,35880,9245,44057,28023,30854,19499,20743,21417,18739,17648,20100,17768,19187,17487,19128,19813,20914,19127,23129,22669,26092,30215,25399,44156,14535,29437,12877,20926,13848,19022,11170,18065,6214,13028,1503,3934,0,0,0,0,0,0,20240603
202405,7호선,상봉,469,32,11943,1691,21970,8659,55866,13342,75775,29163,41098,20715,26532,17022,23892,18446,26299,20538,26016,22198,23938,22583,25136,25831,28337,32381,31529,42972,33101,67917,24584,58375,19048,34113,18148,28856,14428,28164,7728,17221,1538,8461,0,89,0,0,0,0,20240603
202405,7호선,수락산,101,3,10549,859,22499,5736,47641,8499,49467,18289,31453,17225,22814,16698,20547,16265,21972,17859,21490,16632,20953,17169,21201,20262,22140,25027,21032,30017,18787,41895,12456,41127,9120,26060,7145,21126,4688,19527,2342,12711,274,4787,0,1,0,0,0,0,20240603
202405,7호선,숭실대입구(살피재),17,0,6699,1067,14700,4784,39659,8892,52171,39782,34381,25444,24494,39319,23223,27211,22112,20267,24876,27137,26923,24836,25049,23269,37566,28037,42331,36193,27828,51173,18448,36584,17471,24445,17870,22638,16082,22159,10085,15843,1934,5127,0,0,0,0,0,0,20240603
202405,7호선,신대방삼거리,31,0,10211,748,20155,5512,53292,10080,77145,18762,44627,16186,27576,13780,23748,14340,24798,16681,22963,18077,20215,19667,19386,23993,21508,28581,20146,39169,21688,60890,13019,45613,11326,28768,9500,27280,7261,23249,3754,15797,798,5817,0,28,0,0,0,0,20240603
202405,7호선,신풍,270,11,14267,1908,16415,6852,41309,12339,49846,20148,30276,13107,19842,11281,16765,10860,17818,11841,16614,13335,14526,13982,15726,17462,18689,21430,18198,28679,17872,39744,11654,29086,8396,19251,7075,17993,4901,15902,2031,9346,359,3303,3,561,0,0,0,0,20240603
202405,7호선,어린이대공원(세종대),34,2,4101,1019,8318,8160,20708,19575,35309,84197,26406,57256,20091,55566,24970,41243,29474,32803,32625,40682,38682,32870,39674,25987,50121,27292,60711,31187,55259,40411,30841,28635,27387,19534,27016,17656,28060,17080,15752,12285,3985,3736,0,2,0,0,0,0,20240603
202405,7호선,온수(성공회대입구),182,1,9496,829,19046,4032,44567,11349,51422,21383,23468,15445,13994,7820,12736,8722,13487,9428,12330,10942,11625,11036,13682,12777,18131,16410,18237,22297,15042,38615,7089,28879,6040,17556,5989,15442,3610,13983,2237,9482,407,5117,2,1257,0,0,0,0,20240603
202405,7호선,용마산(용마폭포공원),6,0,5542,769,11656,2472,23932,4616,28956,11089,17663,7622,10865,6654,9251,5831,9603,6621,9552,7243,7697,7783,7317,9903,8734,12588,7895,15399,7913,21986,5694,18641,3956,11326,3307,11158,2184,10104,1177,6256,225,2358,0,1,0,0,0,0,20240603
202405,7호선,이수,61,4,5176,2493,11260,15614,29774,15542,44645,42589,31550,29480,22496,21914,21606,20846,23869,20756,25428,23273,26046,24094,27076,26567,33059,30679,35875,42340,44558,58317,27744,38201,25726,22922,27810,18933,24224,16902,13522,10246,2314,3569,2,10,0,0,0,0,20240603
202405,7호선,자양(뚝섬한강공원),11,0,5905,764,10560,4837,23675,7690,33581,15372,23507,16337,14751,21043,14898,23971,17385,25040,20464,29191,23816,31383,28317,33954,31369,35868,31318,40071,29434,50082,28440,35432,32159,21742,32553,17706,24615,13698,11944,7079,1599,2454,0,0,0,0,0,0,20240603
202405,7호선,장승배기,6,1,6633,1759,11882,7925,28215,8597,40432,17193,26194,13531,17154,10017,15038,10752,15419,11875,15008,13011,13800,13164,13558,15358,16726,18255,16206,22673,15673,32777,8808,23455,7089,15599,6697,14716,4947,13025,2212,8901,478,3189,0,3,0,0,0,0,20240603
202405,7호선,장암,1,0,2226,242,8563,1374,19835,1535,11700,1907,5330,2339,3360,2811,2934,3640,3400,3122,3744,2204,4142,1731,4511,1996,4215,2321,4032,3103,3664,4852,2246,4022,1480,2443,1040,1222,593,1210,197,675,21,280,0,0,0,0,0,0,20240603
202405,7호선,중계,15,0,10164,2243,26899,5525,65152,17664,66368,30137,37645,17475,27408,13638,24365,15235,26738,15989,23783,16772,21712,17083,19783,21108,25980,24841,23737,32818,19364,49616,11446,46492,8764,28175,9321,24635,6994,22933,3058,14422,449,4421,1,1,0,0,0,0,20240603
202405,7호선,중곡,10,0,6788,740,14092,4678,32104,16594,46061,30599,29282,15656,18458,10122,16406,9498,17697,11452,16293,12279,14731,13046,14797,16725,20083,19560,22580,23987,24022,33936,12549,28259,8691,18505,7556,16938,5799,15106,2101,8612,314,2979,0,0,0,0,0,0,20240603
202405,7호선,중화,81,0,9008,1455,15796,6425,37290,9552,48071,22727,28187,12271,18473,11654,17223,12261,18229,13830,17641,14054,16207,15395,17529,18299,20216,22207,20191,26504,21262,38491,13487,33404,10108,20465,8531,19184,5658,17510,2653,10478,452,3285,0,83,0,0,0,0,20240603
202405,7호선,천왕,29,0,8424,1338,20270,6766,55208,10139,59911,18706,32943,9232,20313,7996,16683,9417,16919,11988,15574,13312,13492,14050,14298,17945,16555,22740,16777,30236,15964,46671,7853,36964,6212,22590,4452,19571,3322,17678,1382,11146,216,3035,1,309,0,0,0,0,20240603
202405,7호선,철산,42,0,11218,5783,33145,13951,88246,17835,87294,35880,52990,27177,35960,20975,34519,20450,33424,23963,29545,26783,27008,27909,29925,33924,34156,43145,37050,62094,37926,90272,21286,69635,18683,40782,17949,36906,15394,33455,6784,21420,1236,6613,0,0,0,0,0,0,20240603
202405,7호선,청담,38,0,2724,4818,7089,33025,11824,63127,16097,138642,14373,90978,14097,38180,16411,24569,20772,23808,21744,25331,25677,22093,33257,19624,44389,19811,71270,21579,105626,21986,53133,14868,31422,10780,28631,9833,21019,7565,5999,4653,930,3103,0,0,0,0,0,0,20240603
202405,7호선,태릉입구,143,1,8620,1281,9909,4983,22964,9364,28685,23226,19491,20880,15651,22833,16390,26413,20364,20692,21569,21111,24343,21724,27835,21643,29399,22054,29600,24806,28180,30303,17322,25329,14078,15456,12672,14217,9401,13974,3907,8482,687,4002,2,1415,0,0,0,0,20240603
202405,7호선,하계,47,0,9671,1723,28917,7516,70258,18107,74236,29500,42708,24319,32176,18798,30827,19107,32469,23511,29620,27689,27992,25951,32006,28459,35306,33181,33680,40175,27627,60214,15935,54503,15269,32106,12097,29385,9354,28160,3566,18944,621,6177,0,0,0,0,0,0,20240603
202405,7호선,학동,12,6,1939,1293,5222,27136,9322,57566,12063,176943,11894,133165,12407,55684,15773,29650,20805,24878,24338,29401,28470,24133,36387,20008,47527,19639,85307,21113,157533,21525,73786,13191,39303,8754,34138,7861,25012,6143,9891,4118,1636,1357,0,0,0,0,0,0,20240603
202405,8호선,가락시장,134,0,3719,2860,6148,7935,12360,16451,14684,40193,11951,16382,10865,12281,11289,11804,11624,11656,12281,12713,13678,12504,15071,12622,15372,15125,19955,17233,27175,21176,12460,15229,11369,10611,11093,9358,9230,7420,4150,4719,1002,2125,4,530,0,0,0,0,20240603
202405,8호선,강동구청,46,0,5967,938,13130,5525,32907,15435,42031,33433,26035,15066,17846,11484,15210,10756,15349,12350,15725,14980,14833,14613,14902,17303,17896,20297,20199,24593,26020,36402,10649,26617,8284,17642,7094,16024,5040,14298,2040,8142,389,2619,0,1,0,0,0,0,20240603
202405,8호선,남위례,3,0,2012,1214,7800,4288,22897,9565,27176,27081,15190,11882,10730,7584,9209,6836,9627,8398,10033,9690,9763,8907,11646,10522,16552,13614,17592,17814,19069,26386,8992,20081,7674,11657,7408,10657,5729,9657,2462,6269,691,1895,0,0,0,0,0,0,20240603
202405,8호선,남한산성입구(성남법원.검찰청),71,4,11636,1685,23109,5288,57192,12512,68464,29183,35601,28310,23562,14766,20779,11790,23736,14617,19882,16371,18221,15132,20876,19439,24952,25548,28010,30495,23564,47134,12030,36223,8324,23884,6588,23821,4691,21834,1805,12400,308,4532,0,0,0,0,0,0,20240603
202405,8호선,단대오거리,23,1,11032,1811,21296,6446,51585,11286,59543,21822,30202,12060,20440,9506,18070,10562,18958,11745,17077,12779,15094,14626,15593,20167,19853,25661,22152,31919,22773,47926,11796,37114,8625,22989,6714,21418,4654,20591,2117,12074,408,3757,1,110,0,0,0,0,20240603
202405,8호선,모란,14,1,2732,681,3350,3792,9496,5577,11793,12209,7813,7140,7769,7521,8576,7594,10156,7752,10570,7536,10157,7488,11344,8306,15351,9024,12776,8819,12864,11583,7774,7142,5511,4743,5305,4607,4248,3895,2667,2535,715,1548,1,436,0,0,0,0,20240603
202405,8호선,몽촌토성(평화의문),7,0,1637,2606,4867,8301,13557,11125,20752,33376,13128,18963,9756,11884,11396,9952,11815,10023,11801,10677,11913,9076,12723,10034,17121,11291,19144,14112,23512,18602,10581,14380,8931,8695,8718,8230,6602,7160,3002,4460,533,1419,0,0,0,1,0,0,20240603
202405,8호선,문정,3,1,2816,3488,8764,12462,26812,57597,35222,169294,22408,76779,18369,29836,20134,20639,22332,20465,24848,23158,27667,20336,30217,20803,35829,23258,84249,27662,119919,40519,42051,28885,29447,17004,24518,15504,19732,14009,7754,8137,1426,2257,0,0,0,0,0,0,20240603
202405,8호선,복정,26,0,5143,2332,11459,8829,29966,11863,38129,20523,22980,17086,15178,10261,12176,8112,14177,9336,12828,9578,11863,9483,13911,11477,17873,14814,23751,21602,25306,30389,14711,21364,9133,14612,7625,13082,6308,12360,2729,5674,549,1202,0,0,0,0,0,0,20240603
202405,8호선,산성,22,1,5386,624,11206,2234,31535,3512,33859,9474,17647,6265,12060,6033,9626,5417,9646,5965,9095,6640,7918,7724,8685,10307,9542,12901,9052,17293,7161,28073,4024,23097,2998,14644,2333,13548,1679,12973,751,7418,164,2737,0,32,0,0,0,0,20240603
202405,8호선,석촌,3,0,2646,789,6250,4571,16212,8857,24962,20994,14377,20279,11309,14094,11023,14958,12565,15716,12896,16014,12974,16302,13892,16753,15422,18597,17730,24525,19548,31481,12259,20474,11684,13140,12296,10479,9789,9657,3759,5924,676,2307,1,44,0,0,0,0,20240603
202405,8호선,송파,13,0,3455,864,10865,7792,31044,11430,38439,20320,23976,11882,17487,9067,15645,9039,15789,10969,15378,13357,13365,14512,15466,16658,17695,19679,17101,24375,18454,32055,10580,24187,7683,15540,6128,14170,4905,12893,1851,6942,264,2093,0,163,0,0,0,0,20240603
202405,8호선,수진,18,0,4372,577,7203,2406,16950,6355,22919,12966,13425,6933,9604,6285,9298,6752,10065,7058,9188,8365,9121,8105,9816,9107,13252,11180,10045,11358,8517,16580,5444,13067,4254,9082,4018,8156,2943,7183,1099,5264,244,1474,0,208,0,0,0,0,20240603
202405,8호선,신흥,3,0,4078,502,7591,2354,19025,3740,23783,6783,12692,4353,8401,5438,7698,6048,7791,7527,7519,8791,7444,9120,8449,10590,10406,13239,9881,14759,8900,20243,5559,16723,4256,10580,3294,9212,2215,8565,982,5322,191,1471,0,179,0,0,0,0,20240603
202405,8호선,암사,31,0,17271,930,31028,5413,84193,9214,107612,19581,56032,14234,33273,12346,27603,15615,27609,17251,26447,20149,21874,22899,20866,28788,22188,35780,23363,47437,22514,73982,14149,56524,11092,34539,8455,29415,5438,31424,2165,16357,531,4868,0,621,0,0,0,0,20240603
202405,8호선,잠실(송파구청),9,1,1667,2666,4561,13322,10624,36232,14267,84937,11280,50742,11119,36680,14861,37464,18363,36466,22591,37695,29277,35118,37579,34339,43181,36099,53009,41746,71046,46437,44445,25060,42899,14691,40329,10522,28818,7821,10269,4689,1873,1923,1,141,0,0,0,0,20240603
202405,8호선,장지,13,0,6819,3020,19566,11619,48944,26742,56655,48843,34151,34162,23522,20316,21339,21160,22245,21944,22520,22053,22668,22323,28141,25095,33348,28406,46288,36237,49987,50599,28395,33283,23641,21863,17996,18618,9600,17426,3092,10180,696,2657,1,0,0,0,0,0,20240603
202405,8호선,천호(풍납토성),114,2,11201,1852,17770,13947,43614,15429,58008,29840,34161,25684,22018,20327,21388,21538,22856,22953,23007,26100,22330,27113,24323,31519,27670,34790,32055,47902,32551,70518,21496,47343,18453,30262,13048,26281,10033,22397,4630,12964,1067,4610,3,147,0,0,0,0,20240603
202405,9호선,가양,109,0,17068,1809,31021,9631,81020,31634,82042,55253,47946,31682,37088,20485,34427,21343,36311,23961,33499,26577,29017,28471,31133,34504,36741,39757,45161,47706,51034,75572,23659,62945,18696,40723,16016,35775,10946,32701,4774,22054,658,6878,2,218,0,0,0,1,20240603
202405,9호선,개화,1,0,2268,159,7732,2885,16499,4003,11137,5624,4906,3247,3176,2380,2848,2454,2677,2117,2877,2387,3006,2451,3230,2643,4535,2832,6468,4175,6393,6806,2532,6132,1776,3096,1578,2358,675,2128,316,1208,91,565,0,37,0,0,0,0,20240603
202405,9호선,고속터미널,26,0,2682,1483,7326,17248,20695,22783,27589,33875,22429,36906,21036,42807,23514,45021,27130,46297,29797,47610,32610,51551,37423,51865,41935,55909,44298,60458,43444,68170,38124,45087,37626,31614,31230,25617,24722,24478,9857,11328,1200,2454,0,1,0,1,0,0,20240603
202405,9호선,공항시장,4,0,3733,199,5160,1285,9719,2268,12698,4563,7036,3953,5595,3290,5100,3616,5688,4695,5155,4405,4630,4611,4722,5965,4939,6992,4898,8088,4509,12088,3225,9205,2895,6970,2207,6369,1758,5878,851,4206,197,1589,0,116,0,0,0,0,20240603
202405,9호선,구반포,0,0,266,873,667,6604,1639,2949,2163,4050,1269,3335,1184,1826,1398,1637,1748,1873,1753,2082,2211,1784,2421,1531,5549,1536,6681,2036,4604,2479,2141,1366,1566,850,1176,790,922,726,254,459,53,222,0,0,0,0,0,0,20240603
202405,9호선,국회의사당,1,0,951,2023,2509,11207,5040,47358,8586,147281,8526,64362,10576,28203,14950,21572,17989,20018,20876,21787,24837,16892,28295,12944,34784,12195,70475,15969,100281,13904,35776,8742,24039,5785,22283,5466,14662,4918,5093,3132,1090,1146,0,0,0,0,0,0,20240603
202405,9호선,김포공항,6,5,747,2933,3445,14539,11810,17979,12418,19992,8069,17779,9029,19061,11077,21761,11222,22236,13844,22506,15828,21476,18061,20483,15355,23351,19181,27170,21276,26682,16355,15320,14292,6748,12971,4291,10589,3460,3946,2189,143,1562,5,186,0,0,0,0,20240603
202405,9호선,노들,14,1,4131,306,6591,1542,18814,2440,22485,4528,13748,4303,9517,4331,7855,4821,8059,5849,8171,6388,6931,7990,6650,9117,7528,10334,8492,13159,7978,18821,6277,12970,6848,8981,5753,7661,3851,7466,1434,4043,260,1311,0,0,0,0,0,0,20240603
202405,9호선,노량진,578,5,18836,1718,27305,13622,69500,40841,93336,60186,54403,44600,36880,28768,33920,31232,38195,34629,42341,39077,35738,35695,36120,37957,42136,44633,53260,65352,54914,93695,32924,60925,35627,44690,40213,43235,42139,43702,14344,24690,1697,7322,1,2,0,0,0,0,20240603
202405,9호선,당산,96,2,10124,1541,20063,7851,55849,17510,64757,47695,39438,25655,30193,17985,28277,19978,31154,21466,28916,24618,26944,23991,27850,28855,30380,34969,40353,48510,50828,69078,26053,51322,21796,36180,21169,35386,17516,33740,8766,22606,1577,6401,1,357,0,0,1,1,20240603
202405,9호선,동작(현충원),21,0,1050,265,1766,2281,4635,2347,5274,5526,3897,4345,3475,4072,5011,3295,5397,3216,4297,4067,5282,3216,5054,3111,5022,2931,4548,3352,4375,4443,2105,2833,1848,2058,1619,1979,1327,1942,636,1396,132,1113,0,253,0,0,0,0,20240603
202405,9호선,등촌,21,0,6933,1031,16456,3964,50548,8643,59734,18709,28616,13112,20120,11829,18828,11789,19828,13871,18451,14407,16426,16664,16095,19992,17140,22093,18941,32387,19172,47061,10694,37746,8562,22105,7334,18903,5394,16810,2498,10427,464,3361,0,0,0,1,0,0,20240603
202405,9호선,마곡나루(서울식물원),11,0,5230,1683,11198,19900,30945,23937,30522,58041,17757,25318,13417,15884,14406,14272,17166,14618,17971,16488,18384,14889,21515,16860,30860,19503,44890,25995,49722,38822,23780,30306,19901,18427,18095,18121,14631,16030,7525,11557,1136,4250,3,447,0,0,0,0,20240603
202405,9호선,사평,0,0,1084,307,3699,2071,12853,5494,15469,8007,9541,4146,7309,3751,6431,3848,7028,4735,6394,6521,5841,6353,6729,7917,8651,8009,8567,9736,8570,12327,5304,9270,3575,6965,2598,6231,2153,6185,717,3281,159,889,0,2,0,0,0,0,20240603
202405,9호선,샛강,6,0,1434,1073,2672,4360,5952,16742,6956,37988,5784,14733,5925,9705,7389,8818,7959,8108,8956,8870,9540,7542,10738,7567,12518,9153,21450,11148,30143,14043,12722,8785,11469,4878,10829,4237,7889,3855,3819,2421,948,898,0,27,0,0,0,0,20240603
202405,9호선,선유도,3,0,2220,1532,7088,4589,23093,14621,27283,40805,13728,20844,10167,9643,10419,9347,11038,9986,11224,9521,10642,10171,12167,10518,14991,11622,26073,14502,35447,23351,15015,16165,9816,10203,7476,8665,5755,8696,2347,5255,398,1695,0,17,0,0,0,0,20240603
202405,9호선,신논현,70,0,4354,1799,13482,16757,32328,42321,41581,89872,33623,99429,30368,57558,35220,45025,41855,47032,45347,48876,49048,47730,54151,48401,65821,53899,85456,73517,110720,94623,80043,57754,60993,35041,65681,29135,57274,25415,29040,15850,5050,3955,1,750,0,0,0,0,20240603
202405,9호선,신목동,6,0,3162,454,7173,2464,22486,3914,20610,7210,10878,4538,8156,3470,6846,3618,6992,4041,5568,5396,5179,5162,5867,5892,6705,8382,7625,9575,6385,15957,3416,12024,2649,7709,2095,7388,1822,6308,775,4889,188,1395,1,132,0,0,0,0,20240603
202405,9호선,신반포,1,0,888,522,2804,6024,8985,9895,11629,11657,7951,7902,6218,7184,5965,5622,7000,5962,7722,7163,6822,7764,9702,7348,12388,8136,11766,9941,11370,12573,7251,9462,6078,5777,6266,4463,4367,4681,1304,2639,174,896,0,0,0,0,0,0,20240603
202405,9호선,신방화,3,0,5217,654,12940,2695,30735,6317,29444,13621,15922,7697,12514,6411,11309,6943,11999,8092,10631,8869,9471,10249,10728,11500,11338,14250,10573,17300,11116,24827,6587,21675,5182,13275,3893,11916,2959,12518,1171,6710,216,2636,0,1,0,0,0,0,20240603
202405,9호선,양천향교,2,0,4935,1455,12043,11685,33000,13755,32471,42697,16912,17089,13068,10864,13654,8693,15199,10101,14345,12243,13346,10472,15243,12134,19021,14745,25573,18920,33334,29326,12536,25822,8661,15889,7488,16839,5476,13935,2514,10933,525,2948,1,219,0,0,0,0,20240603
202405,9호선,여의도,36,0,3288,2810,5214,25830,9851,146932,12503,170090,12882,81482,16759,40590,24328,39737,26388,39798,33737,40221,38375,36003,49014,34124,66738,32118,160003,33059,156607,35717,76490,20617,65714,11279,48862,9527,27366,8831,10016,4841,1433,2114,0,352,0,0,0,0,20240603
