,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,Station,Line,Connection,Longitude,Latitude
3351,202409,우이신설선,보문,5,0,570,114,868,1292,2081,3298,4186,4594,3376,3554,2593,2628,2831,2452,2866,2441,2892,2568,2826,2514,3251,2733,4242,3339,3543,3232,3749,3519,2251,2751,1806,1841,1572,1629,1283,1583,561,959,151,305,0,6,0,1,0,0,20241003,보문,우이신설선,북한산우이-신설동,127.019381,37.585286
3352,202408,우이신설선,보문,10,0,459,156,887,1331,2098,2991,3846,4546,3409,3612,2641,2547,2680,2367,2859,2402,3085,2419,2875,2401,3160,2586,3916,3062,3694,3175,3961,3582,2213,2700,1675,1898,1540,1742,1140,1572,535,938,147,281,0,0,0,0,0,0,20240903,보문,우이신설선,북한산우이-신설동,127.019381,37.585286
3353,202407,우이신설선,보문,10,1,530,176,932,1273,2172,3260,4378,5023,3320,3905,2699,2612,2652,2275,3027,2560,3175,2722,3212,2543,3393,2817,3973,3037,3815,3367,3994,3714,2520,2827,1921,2086,1612,1820,1227,1640,581,920,164,316,0,4,0,0,0,0,20240803,보문,우이신설선,북한산우이-신설동,127.019381,37.585286
3354,202406,우이신설선,보문,13,0,554,181,995,1305,2258,3371,4023,4689,3489,3718,2641,2731,2739,2404,3117,2575,3188,2689,2865,2586,3363,2797,3952,3040,3586,3276,3865,3584,2313,2727,1872,1858,1555,1728,1388,1576,685,980,168,262,0,0,0,0,0,0,20240703,보문,우이신설선,북한산우이-신설동,127.019381,37.585286
3355,202405,우이신설선,보문,12,0,562,179,1008,1498,2389,3646,4567,5152,3703,4029,2904,2737,2989,2646,3218,2682,3336,3055,3062,2916,3422,3150,4252,3291,3885,3494,4005,3865,2638,2855,2119,2124,1658,1952,1549,1756,740,1167,198,344,0,3,0,0,0,0,20240603,보문,우이신설선,북한산우이-신설동,127.019381,37.585286
3356,202404,우이신설선,보문,9,0,580,187,992,1530,2278,3719,4518,5200,3640,3963,2794,2639,2794,2547,3008,2599,3187,2864,3075,2847,3461,2915,4373,3099,3564,3246,3957,3809,2556,2884,2169,2067,1620,1741,1571,1579,738,1028,203,332,0,2,0,0,0,0,20240503,보문,우이신설선,북한산우이-신설동,127.019381,37.585286
3357,202403,우이신설선,보문,6,0,628,188,1035,1454,2133,3695,4543,5394,3773,3989,2863,2709,3077,2671,3127,2678,3442,3017,3263,2744,3704,3211,4478,3425,3794,3535,4063,4331,2558,3373,2052,2253,1644,1957,1516,1736,660,1070,180,329,0,5,0,0,0,0,20240403,보문,우이신설선,북한산우이-신설동,127.019381,37.585286
3358,202402,우이신설선,보문,3,0,537,163,800,1136,1624,1963,3292,4097,3075,3379,2341,2253,2482,2263,2785,2304,3074,2528,2922,2485,2806,2551,3144,2770,3167,3028,3634,3470,2142,2609,1685,1824,1398,1668,1190,1463,521,907,150,305,0,1,0,2,0,0,20240303,보문,우이신설선,북한산우이-신설동,127.019381,37.585286
3359,202401,우이신설선,보문,3,0,643,178,938,1208,1746,2244,3719,4602,3253,3542,2564,2303,2618,2233,2918,2431,3178,2553,2984,2634,2971,2822,3295,2907,3496,3145,4014,3846,2414,2728,1810,1917,1328,1695,1198,1497,469,925,175,283,0,0,0,0,0,0,20240203,보문,우이신설선,북한산우이-신설동,127.019381,37.585286
3360,202410,우이신설선,북한산보국문,8,4,2392,652,7719,2310,19885,6410,23400,11411,17022,8375,12926,7692,11717,7486,11618,7478,11518,7968,10449,8474,10606,10417,13016,12798,13979,15478,12326,20924,6163,16690,4750,12191,4026,10522,2973,10063,1880,5954,572,1323,0,0,0,0,0,0,20241103,북한산보국문,우이신설선,북한산우이-신설동,127.008009,37.612343
3361,202409,우이신설선,북한산보국문,10,4,2126,497,7035,2118,17792,5409,20296,10932,14894,7412,11313,6839,10054,6817,10340,6559,10034,7295,9549,7601,9922,9059,12111,11420,12854,13496,11551,18532,5731,15203,4494,11144,3772,9667,2937,9260,1831,5781,589,1264,5,7,0,1,0,0,20241003,북한산보국문,우이신설선,북한산우이-신설동,127.008009,37.612343
3362,202408,우이신설선,북한산보국문,3,0,2350,599,7509,2301,18536,4983,21332,8542,14772,6448,10961,5086,10042,5301,9867,6106,9661,6617,8449,6654,8491,8737,9717,11072,9925,13826,9513,19669,5370,15893,4217,11396,4033,9873,2688,9328,1328,6040,455,1383,0,1,0,0,0,0,20240903,북한산보국문,우이신설선,북한산우이-신설동,127.008009,37.612343
3363,202407,우이신설선,북한산보국문,12,3,2455,617,8105,2427,21445,5550,23728,9839,16307,7673,11947,5545,10546,5510,10240,6536,10121,7277,9179,7765,8647,9655,10498,11911,10680,14984,10151,21517,5629,17082,4466,12196,3968,10358,2656,9649,1503,6223,533,1621,0,3,0,0,0,0,20240803,북한산보국문,우이신설선,북한산우이-신설동,127.008009,37.612343
3364,202406,우이신설선,북한산보국문,5,1,2446,634,7702,2382,19149,6002,22359,10115,15898,7857,12284,6852,11101,6678,10983,6914,10792,7509,9791,8131,10185,9821,12035,11781,12217,14509,10622,19715,6241,15655,4912,11402,4163,10594,2979,9859,1739,6314,566,1433,0,2,0,0,0,0,20240703,북한산보국문,우이신설선,북한산우이-신설동,127.008009,37.612343
3365,202405,우이신설선,북한산보국문,8,2,2687,623,8184,2599,21134,6506,23845,13096,17496,8936,13163,8692,12226,8346,12056,7555,12084,8833,10889,9333,11801,10737,14084,12824,15843,15678,14017,21676,7088,17525,5526,12712,4630,11466,4315,10895,2200,7354,672,1958,0,0,0,0,0,0,20240603,북한산보국문,우이신설선,북한산우이-신설동,127.008009,37.612343
3366,202404,우이신설선,북한산보국문,5,0,2511,533,8298,2456,21708,6252,24056,13594,16650,9248,13100,8136,11926,8301,11914,7523,11692,8369,10664,8973,11355,10432,13398,12443,14957,14897,13559,20869,6824,18049,5081,12707,4396,11258,3356,10568,1875,7097,623,1794,0,0,0,0,0,0,20240503,북한산보국문,우이신설선,북한산우이-신설동,127.008009,37.612343
3367,202403,우이신설선,북한산보국문,16,7,2649,532,7875,2445,21237,6625,22525,13715,16983,9608,13409,8308,12622,8375,12625,7880,12484,8783,11518,9119,12194,10916,14158,13091,15493,15868,14113,20398,6722,18315,5131,12608,4367,11755,3444,10866,1760,7093,554,1776,0,0,0,0,0,0,20240403,북한산보국문,우이신설선,북한산우이-신설동,127.008009,37.612343
3368,202402,우이신설선,북한산보국문,4,1,2131,401,6429,1907,17824,3820,19982,8126,14586,6638,11162,5421,10021,5256,10310,6675,10508,7114,9580,7435,9003,9523,9747,11048,10202,13421,9524,18633,5212,16338,3986,11087,3773,9738,2479,8781,1279,5763,467,1432,0,7,0,0,0,0,20240303,북한산보국문,우이신설선,북한산우이-신설동,127.008009,37.612343
3369,202401,우이신설선,북한산보국문,1,0,2558,486,7422,2271,20601,3982,22331,9006,16157,7338,11920,5259,10733,5300,10982,6867,11007,7436,9623,7812,8908,10025,10275,12184,10899,15247,10192,21316,5322,19060,4095,12302,3688,10534,2431,9772,1341,5993,441,1476,0,0,0,0,0,0,20240203,북한산보국문,우이신설선,북한산우이-신설동,127.008009,37.612343
3370,202410,우이신설선,북한산우이,9,4,1769,731,3292,2191,9219,3941,9764,8782,6643,12732,5436,12371,6022,10070,7689,7728,8720,6111,10904,5625,11536,5216,10895,5247,8162,5540,6545,6629,3815,5138,2644,3481,1657,3051,1009,2779,568,1624,157,694,0,49,0,0,0,0,20241103,북한산우이,우이신설선,북한산우이-신설동,127.012789,37.663146
3371,202409,우이신설선,북한산우이,5,0,1719,658,3056,1869,8966,3518,8828,6976,6001,8963,5177,8485,5656,7322,6623,6098,6767,4956,7388,4452,7542,4751,7129,4635,6417,5021,5075,6007,3460,4785,2507,3220,1430,2916,849,2517,475,1564,134,694,3,42,0,1,0,0,20241003,북한산우이,우이신설선,북한산우이-신설동,127.012789,37.663146
3372,202408,우이신설선,북한산우이,4,0,1793,707,3390,2136,9331,3640,8865,7231,5559,9277,5003,9946,5596,8548,6138,6855,6887,5731,7596,5231,8144,4894,7978,5055,6717,5126,5612,6271,4081,5099,2951,3339,2026,2820,1166,2366,534,1427,137,539,0,41,0,0,0,0,20240903,북한산우이,우이신설선,북한산우이-신설동,127.012789,37.663146
3373,202407,우이신설선,북한산우이,14,4,1888,597,3564,2016,10034,3246,9752,6763,5824,8286,4766,8614,5409,7721,6430,6404,7131,5244,7596,4707,7424,4749,6638,4901,5752,5188,4805,6417,3450,5491,2563,3463,1901,2981,1098,2376,545,1460,187,548,1,41,0,0,0,0,20240803,북한산우이,우이신설선,북한산우이-신설동,127.012789,37.663146
3374,202406,우이신설선,북한산우이,17,1,1965,629,3616,2189,9090,4067,9402,8071,6197,10723,5342,9695,5890,8742,7041,6987,7336,5365,8656,5192,8736,4985,8022,5135,6682,5271,5336,6346,3889,5180,2880,3428,2069,2897,1213,2521,593,1630,186,667,0,34,0,0,0,0,20240703,북한산우이,우이신설선,북한산우이-신설동,127.012789,37.663146
3375,202405,우이신설선,북한산우이,10,1,2507,593,4096,2266,9805,4225,10426,8659,7129,11215,6022,11440,6504,9773,8202,7392,8904,6081,10312,5560,10369,5373,8402,5881,6932,5766,5827,7106,3915,5635,3042,3578,1918,3160,1104,2953,593,1805,185,917,1,32,0,0,0,0,20240603,북한산우이,우이신설선,북한산우이-신설동,127.012789,37.663146
3376,202404,우이신설선,북한산우이,13,0,1874,517,3852,1846,10052,3352,9698,7901,6568,11599,4926,10913,5812,9004,7001,6743,7826,5710,9036,5035,9562,5247,8463,5024,6778,5292,5470,6414,3744,5421,2495,3509,1563,3137,944,2575,523,1630,186,813,0,47,0,0,0,0,20240503,북한산우이,우이신설선,북한산우이-신설동,127.012789,37.663146
3377,202403,우이신설선,북한산우이,9,0,1948,480,3516,1488,9690,2730,9580,7199,6628,10464,5166,10445,5571,8522,7329,6659,7538,5255,8703,4975,9144,5088,7840,5173,6198,5761,5056,6416,3247,5282,1965,3493,1428,3308,946,2784,524,1698,158,843,1,40,0,0,0,0,20240403,북한산우이,우이신설선,북한산우이-신설동,127.012789,37.663146
3378,202402,우이신설선,북한산우이,3,0,1281,441,2664,1259,7512,2066,7931,5324,4652,7525,3886,7939,4669,6695,6116,5709,6761,4501,7276,4290,6738,3806,5962,3865,4703,4034,3935,5046,2335,4329,1667,2734,1358,2355,823,1827,454,989,154,426,3,48,0,0,0,0,20240303,북한산우이,우이신설선,북한산우이-신설동,127.012789,37.663146
3379,202401,우이신설선,북한산우이,5,0,1333,498,3249,1406,8661,2071,8577,5091,5413,6871,3980,7501,4645,6368,5895,5659,6675,4676,6814,4100,6676,3885,5913,3981,4440,4100,3633,5388,2119,4862,1511,2991,1295,2449,757,1840,436,1117,157,503,0,35,0,0,0,0,20240203,북한산우이,우이신설선,북한산우이-신설동,127.012789,37.663146
3380,202410,우이신설선,삼양,1,0,1596,397,3144,1152,7356,2064,7971,4171,5775,3217,5089,3260,4506,3090,4564,3598,4286,3984,3874,4066,3672,5314,3855,5795,3703,5972,2984,7085,2274,5982,1408,3951,942,3604,686,2766,308,1547,71,467,0,0,0,0,0,0,20241103,삼양,우이신설선,북한산우이-신설동,127.018152,37.627165
3381,202409,우이신설선,삼양,2,2,1280,395,2807,1022,6185,1712,6793,4051,4720,2626,4312,3237,4032,2944,4164,3366,3625,3698,3677,3606,3362,4631,3472,4886,3607,5153,2805,5911,2117,5172,1416,3361,880,3064,633,2385,295,1487,58,393,4,4,0,0,0,0,20241003,삼양,우이신설선,북한산우이-신설동,127.018152,37.627165
3382,202408,우이신설선,삼양,1,0,1385,478,2898,1469,5945,1738,6704,3794,4556,2744,4148,3143,3991,2829,3980,3179,3455,3315,3297,3263,3055,4314,3429,4745,3344,5066,2867,6053,2098,5276,1401,3385,883,3039,587,2356,285,1414,77,420,0,0,0,0,0,0,20240903,삼양,우이신설선,북한산우이-신설동,127.018152,37.627165
3383,202407,우이신설선,삼양,1,0,1377,461,3180,1566,6821,1850,7766,4274,5063,2818,4103,3146,4032,3197,4277,3391,3738,3783,3478,3519,3255,4582,3803,4844,3558,5061,2814,6565,2292,5665,1367,3651,915,3153,596,2556,276,1486,69,481,0,4,0,0,0,0,20240803,삼양,우이신설선,북한산우이-신설동,127.018152,37.627165
3384,202406,우이신설선,삼양,4,3,1333,519,3026,1749,6308,1767,7154,3817,4976,2864,4276,3183,4068,2939,4025,3354,3497,3559,3559,3472,3382,4412,3859,4684,3356,4924,2745,5898,2175,5219,1563,3557,910,3256,622,2588,277,1442,62,452,0,0,0,0,0,0,20240703,삼양,우이신설선,북한산우이-신설동,127.018152,37.627165
3385,202405,우이신설선,삼양,2,0,1350,584,3192,1831,6508,1867,7701,3935,5496,2931,4542,3096,4303,3000,4368,3586,3754,4094,3711,3806,3470,4806,4053,5154,3522,5162,3041,6255,2366,5486,1581,3657,936,3641,570,2589,303,1661,65,508,0,0,0,0,0,0,20240603,삼양,우이신설선,북한산우이-신설동,127.018152,37.627165
3386,202404,우이신설선,삼양,7,2,1433,465,2966,1466,6625,1655,7544,3784,5377,2830,4295,3000,4118,2886,4282,3323,3808,3938,3846,3659,3244,5013,3646,5113,3225,5118,2819,6494,2290,5483,1459,3661,831,3212,553,2638,262,1664,75,536,0,0,0,0,0,0,20240503,삼양,우이신설선,북한산우이-신설동,127.018152,37.627165
3387,202403,우이신설선,삼양,21,2,1296,347,2735,1381,6470,1697,7519,3670,5441,2826,4389,2988,4400,2656,4306,3318,4119,4022,3835,3799,3536,5265,3531,5251,3165,5073,2680,6368,2148,5498,1357,3496,765,3253,537,2756,271,1604,74,519,0,0,0,0,0,0,20240403,삼양,우이신설선,북한산우이-신설동,127.018152,37.627165
3388,202402,우이신설선,삼양,2,0,1004,291,2371,1000,5409,1156,6775,2892,4523,2373,3677,2627,3684,2455,3750,2966,3624,3478,3363,3385,3061,4415,3110,4555,2883,4428,2340,5737,1829,4837,1130,3162,746,2850,527,2209,217,1405,68,472,1,1,0,0,0,0,20240303,삼양,우이신설선,북한산우이-신설동,127.018152,37.627165
3389,202401,우이신설선,삼양,0,0,1208,370,2654,1225,6267,1275,7796,3170,4805,2381,3872,2690,3852,2640,4052,3151,3946,3776,3504,3578,3220,4822,3409,4905,3111,4919,2571,6329,1897,5854,1180,3412,750,3177,512,2361,226,1380,57,542,0,0,0,0,0,0,20240203,삼양,우이신설선,북한산우이-신설동,127.018152,37.627165
3390,202410,우이신설선,삼양사거리,4,1,1764,491,3126,2101,7536,2385,9750,4794,6783,3888,5640,3588,5388,3924,5585,4427,5421,4643,4504,4826,4318,6100,4354,6328,4229,6829,4035,7495,2988,6617,1948,3842,1387,3321,1037,2581,428,1442,129,350,0,0,0,0,0,0,20241103,삼양사거리,우이신설선,북한산우이-신설동,127.02048,37.621512
3391,202409,우이신설선,삼양사거리,1,0,1653,476,2855,1702,6801,2336,8757,4447,6115,3583,5037,3331,4743,3607,4812,3885,4725,3986,4114,4126,4101,5366,4118,5681,3862,6095,3742,6794,2813,6075,1844,3547,1283,3012,939,2356,406,1264,109,334,0,0,0,0,0,0,20241003,삼양사거리,우이신설선,북한산우이-신설동,127.02048,37.621512
3392,202408,우이신설선,삼양사거리,3,0,1842,484,3119,1809,7079,2339,8716,4655,6157,3832,5182,3458,4864,3586,4992,4015,4594,3887,3822,3939,4158,5305,4289,5835,3910,6094,3989,7493,2932,6481,2051,3772,1336,3086,1002,2568,451,1316,110,400,0,0,0,0,0,0,20240903,삼양사거리,우이신설선,북한산우이-신설동,127.02048,37.621512
3393,202407,우이신설선,삼양사거리,2,0,1734,519,3210,1880,7789,2301,9856,5286,6594,3973,5183,3605,5050,3921,5169,4344,5102,4535,4041,4562,4188,5751,4295,6001,4189,6384,4247,7991,3012,6896,2171,3938,1431,3292,1048,2654,537,1461,162,441,0,2,0,0,0,0,20240803,삼양사거리,우이신설선,북한산우이-신설동,127.02048,37.621512
3394,202406,우이신설선,삼양사거리,6,5,1623,474,3165,1841,7375,2384,9359,4886,6685,3779,5405,3632,4953,3818,5139,4161,5106,4418,4085,4530,4150,5786,4504,6141,4258,6450,4112,7301,2946,6434,2010,3922,1573,3302,1140,2783,488,1502,135,418,0,0,0,0,0,0,20240703,삼양사거리,우이신설선,북한산우이-신설동,127.02048,37.621512
3395,202405,우이신설선,삼양사거리,9,6,1536,442,3373,1796,7731,2435,10104,4940,7112,3767,5720,3542,5457,3974,5464,4488,5584,4980,4285,4944,4294,6285,4510,6488,4330,6693,4237,7688,3048,6690,2120,4127,1551,3462,1090,2998,563,1606,158,444,0,0,0,0,0,0,20240603,삼양사거리,우이신설선,북한산우이-신설동,127.02048,37.621512
3396,202404,우이신설선,삼양사거리,5,4,1527,506,3375,1770,7758,2421,10046,5023,6854,3680,5498,3390,5086,3872,5417,4142,5584,4591,4234,4799,4133,6111,4353,6276,4215,6372,4153,7640,3018,6785,2091,4083,1402,3386,1106,2948,571,1559,145,470,0,2,0,0,0,0,20240503,삼양사거리,우이신설선,북한산우이-신설동,127.02048,37.621512
3397,202403,우이신설선,삼양사거리,3,2,1488,469,3203,1617,7725,2423,9940,4791,6872,3760,5436,3463,5102,3763,5785,4226,5515,4812,4474,5179,4377,6253,4495,6536,4316,6388,4143,7641,2877,6901,1915,4080,1471,3269,1188,2914,444,1510,173,476,0,0,0,0,0,0,20240403,삼양사거리,우이신설선,북한산우이-신설동,127.02048,37.621512
3398,202402,우이신설선,삼양사거리,1,0,1220,321,2553,1409,6142,1475,8250,3676,5867,3332,4843,2925,4630,3377,4959,3754,4868,4299,3868,4584,3893,5308,3832,5635,3838,5430,3613,6613,2558,6045,1727,3556,1264,2905,966,2549,405,1462,113,447,3,1,0,0,0,0,20240303,삼양사거리,우이신설선,북한산우이-신설동,127.02048,37.621512
3399,202401,우이신설선,삼양사거리,2,2,1284,423,2803,1589,7135,1725,9019,3948,6135,3309,4961,3250,4687,3457,5319,3911,5287,4475,4092,4712,4119,5842,4178,6054,4016,5876,3817,7478,2694,7026,1823,3888,1345,3129,995,2670,396,1436,131,481,0,0,0,0,0,0,20240203,삼양사거리,우이신설선,북한산우이-신설동,127.02048,37.621512
3400,202410,우이신설선,성신여대입구,1,0,804,559,1484,1598,3673,4504,6673,9894,5313,7734,5215,6575,5506,7576,6503,7766,7016,8002,6886,7936,7372,7978,8382,9056,8532,10137,9595,12032,6841,7426,6587,4817,6881,3849,6174,2985,2547,1886,629,639,0,0,0,0,0,0,20241103,성신여대입구,우이신설선,북한산우이-신설동,127.016403,37.592624
3401,202409,우이신설선,성신여대입구,0,0,634,462,1341,1298,3328,4035,5890,8974,4689,7161,4549,6182,5054,6976,5830,7025,6179,7555,6277,7155,6824,7606,7777,8579,8031,9738,9288,11369,6558,6932,5914,4388,6704,3532,6036,2762,2436,1685,637,578,7,2,0,1,0,0,20241003,성신여대입구,우이신설선,북한산우이-신설동,127.016403,37.592624
3402,202408,우이신설선,성신여대입구,0,0,682,460,1496,1450,3435,4150,5581,8761,4401,7712,4475,6436,5018,6538,5865,7200,6235,7836,5858,7168,6613,7159,7769,8216,7920,9361,9347,10985,6570,7083,5918,4642,6798,3584,6061,2566,2306,1603,557,509,0,0,0,0,0,0,20240903,성신여대입구,우이신설선,북한산우이-신설동,127.016403,37.592624
3403,202407,우이신설선,성신여대입구,1,0,869,537,1488,1453,3666,4721,6372,9921,4833,8192,4651,6588,5094,6798,6058,7582,6666,8078,6300,7455,7008,7757,8089,8424,8598,9518,9765,11925,6735,7414,6598,5057,7264,3740,6568,2807,2543,1639,625,636,0,1,0,0,0,0,20240803,성신여대입구,우이신설선,북한산우이-신설동,127.016403,37.592624
3404,202406,우이신설선,성신여대입구,0,0,930,516,1460,1476,3502,4447,6427,9291,5187,7943,4776,6546,5320,7154,6019,7589,6743,7990,6272,7454,6817,7890,8053,8754,8270,9852,8948,11306,6418,7434,6113,5192,7097,3829,6534,2928,2658,2015,551,604,0,0,0,0,0,0,20240703,성신여대입구,우이신설선,북한산우이-신설동,127.016403,37.592624
3405,202405,우이신설선,성신여대입구,0,0,882,517,1558,1674,3775,4697,7160,10094,5583,8116,5348,6729,6018,7857,6552,8313,7096,8189,7007,8216,7409,8572,8224,9460,9087,11160,9929,13117,7145,8170,6754,5570,7641,4192,6995,3507,3120,2334,721,780,0,0,0,0,0,0,20240603,성신여대입구,우이신설선,북한산우이-신설동,127.016403,37.592624
3406,202404,우이신설선,성신여대입구,0,0,744,497,1479,1524,3844,4700,7367,10493,5458,8322,4960,6569,5747,7537,6446,7861,7033,7776,6639,7538,7163,8185,8068,9071,8475,10248,9634,12536,6855,7811,6610,5149,7250,4024,6752,3125,2955,2241,665,747,0,0,0,0,0,0,20240503,성신여대입구,우이신설선,북한산우이-신설동,127.016403,37.592624
3407,202403,우이신설선,성신여대입구,0,0,676,516,1379,1574,3795,4572,7622,10596,5704,8573,5171,7219,6069,8240,7199,8255,7210,8610,7069,8444,7696,8877,8484,10048,9348,11491,10214,14173,7530,8999,7023,5356,8163,4283,7698,3260,3197,2252,792,639,0,0,0,0,0,0,20240403,성신여대입구,우이신설선,북한산우이-신설동,127.016403,37.592624
3408,202402,우이신설선,성신여대입구,0,0,562,434,1144,1180,2912,3257,5867,8484,4375,7608,4175,6340,4763,6297,5873,7121,5934,8047,5762,7602,6674,7594,7113,7866,7333,9001,8793,10553,6086,7149,5787,4261,6798,3329,5807,2596,2570,1738,583,587,2,1,0,0,0,0,20240303,성신여대입구,우이신설선,북한산우이-신설동,127.016403,37.592624
3409,202401,우이신설선,성신여대입구,2,1,637,551,1280,1272,3279,3592,6327,9638,4358,8040,3951,6353,4584,6134,6175,7162,6123,8132,5683,7274,6768,7516,7023,8138,7687,9630,9377,11546,6287,7525,5997,4200,6921,3248,6387,2601,2769,1717,628,601,0,2,0,0,0,0,20240203,성신여대입구,우이신설선,북한산우이-신설동,127.016403,37.592624
3410,202410,우이신설선,솔밭공원,19,2,2029,239,4088,1138,11235,1584,11323,3341,7800,3039,5904,2953,5163,3028,5104,3742,4523,4190,4076,4721,4558,5104,4598,6009,3630,6198,2964,8507,1726,7560,1188,5126,839,4437,687,3778,275,2570,84,608,0,0,0,0,0,0,20241103,솔밭공원,우이신설선,북한산우이-신설동,127.013252,37.656088
3411,202409,우이신설선,솔밭공원,25,1,1802,256,3782,1097,9877,1528,10163,3218,6948,3015,5328,2907,4659,2840,4344,3410,4032,3766,3815,4244,4206,4686,4204,5360,3621,5710,2848,7346,1687,6653,1272,4667,926,4007,712,3496,293,2480,70,586,0,6,0,3,0,0,20241003,솔밭공원,우이신설선,북한산우이-신설동,127.013252,37.656088
3412,202408,우이신설선,솔밭공원,8,0,1927,353,4165,1253,10539,1539,10768,3157,7205,3356,5124,2823,4403,2888,4477,3399,4032,3733,3407,3866,3702,4578,4064,5266,3636,5853,2987,7915,1699,7009,1291,4687,947,4253,722,3537,282,2456,76,559,0,5,0,0,0,0,20240903,솔밭공원,우이신설선,북한산우이-신설동,127.013252,37.656088
3413,202407,우이신설선,솔밭공원,20,1,1961,359,4363,1288,11737,1572,11583,3530,7350,3742,5473,2929,4612,3039,4798,3605,4216,4077,3662,4152,4042,4614,4075,5642,3915,6030,3081,8400,1902,7829,1443,5002,959,4419,708,3630,318,2572,86,657,0,12,0,0,0,0,20240803,솔밭공원,우이신설선,북한산우이-신설동,127.013252,37.656088
